微博id,微博正文,发布时间,点赞数,转发数,评论数
NfhRoAqqK,昨晚搞到两点钟才从工厂撤回来，一觉睡到现在  原图 ,2023-08-19 13:04,22,0,10
Nfd7OAD3R,小米13磨砂渐隐的按键我觉得是挺好按的，大家听听这个反馈音，嘣脆嘣脆 老爆科技的微博视频  ,2023-08-19 01:01,33,8,30
NfcP8zJQl,深夜在线做壳沉浸式感受一下新鲜出炉的壳壳 老爆科技的微博视频  ,2023-08-19 00:15,19,11,11
Nfcv5niQR,这感觉，很棒，下星期一应该可以上线这个颜色小米13磨砂渐隐  [组图共4张] 原图 ,2023-08-18 23:25,26,1,17
NfccfCkxK,人已到工厂，准备开干咯  原图 ,2023-08-18 22:39,43,0,11
NfaMv4ODe,家人们谁懂啊，我刚刚送完朋友到广州南坐高铁，就收到了模具要上机的通知，昨天从中山到顺德然后到河源，今天从河源到广州，现在又要从广州到惠州，两天开车跑1000公里现在就去把小米13磨砂渐隐搞定  [组图共4张] 原图 ,2023-08-18 19:03,54,0,25
Nfag26RkC,用小米13Ultra的朋友们，让我看看你们拍的靓照😂  原图 ,2023-08-18 17:43,100,0,80
Nf9YSnN0z,"双色大黄蜂，用下来给人的感觉，两个字，踏实。壳子厚实，但上手感觉却出奇的好背板摸着绸缎般丝滑，边框握着是粗中带细的感觉，外置的这条黄色TPE防摔条，表面做了防滑处理，凹凸纹理摸着感觉很奇妙。手握边框不是很硬，又有不错的支撑性,Nice  老爆科技的微博视频  ",2023-08-18 17:00,17,3,10
Nf9KqqJhU,极简，纯平，超精孔013，就是这样与众不同😁 老爆科技的微博视频  ,2023-08-18 16:25,22,5,14
Nf9xtgSaO,经典远峰蓝，清新脱俗，搭配这个款壳子，雅  [组图共2张] 原图 ,2023-08-18 15:53,15,0,11
Nf8kbpKi4,感受一下这个超薄手感大漠，完全掌握在我手里😂 老爆科技的微博视频  ,2023-08-18 12:47,25,3,11
Nf8cN8tHC,来营区探亲，小聚一下  原图 ,2023-08-18 12:29,22,0,2
Nf2mJ6xAh,大黄蜂是真好看我今天又换上这壳子用起来了  [组图共2张] 原图 ,2023-08-17 21:37,22,1,19
Nf1wfdpmm,蹭了个饭  原图 ,2023-08-17 19:28,27,0,15
Nf1fi57AM,不发黄，包裹到位，又透又薄的壳，确实是一股清流😂  [组图共4张] 原图 ,2023-08-17 18:46,25,2,31
Nf0bLqbAZ,魅族20系列013壳卖得还不错，准备再做一批，要不搞点新颜色如何  [组图共4张] 原图 ,2023-08-17 16:05,123,0,80
NeZNA6Kbg,这龙眼是真的大，不过服务区的贵一些，15一斤  原图 ,2023-08-17 15:05,37,0,15
NeZN3BmIE,小米一大家子欢聚一堂，你们在用哪一款呢😂 老爆科技的微博视频  ,2023-08-17 15:04,16,4,11
NeZHuraIA,到了从化，休息会，发现这个服务区充电桩还算多，而且都是180Kw的桩，这必须插一下，功率直接拉满，10分钟28度电，猛的一批 广州·从化服务区  显示地图 [组图共3张] 原图 ,2023-08-17 14:50,20,0,9
NeZm5472k,这玩意卖的还不错，收货一波好评轻巧便携，兼容磁吸气囊。除了支手机，还能支平板  [组图共4张] 原图 ,2023-08-17 13:57,24,0,9
NeZ4am0L8,现在磁吸是越来越流行了，磁吸配件也多了起来，给平板壳贴个引磁片，也能体验体验磁吸生态了，nice  [组图共4张] 原图 ,2023-08-17 13:13,14,0,3
NeYQOCaTT,到顺德先吃点东西，这时跑了70公里，表显掉了80。  [组图共2张] 原图 ,2023-08-17 12:40,29,0,14
NeYkBsOKw,今天要开300公里去河源，到时候看看到了还剩多少电  原图 ,2023-08-17 11:21,21,0,10
NeU6Y7XsC,一加Ace2Pro的渐隐壳画好图了，希望顺利，预计要一个多月哦  原图 ,2023-08-17 00:36,62,3,49
NeTnUvN6m,  [组图共3张] 原图 ,2023-08-16 22:45,20,0,5
NeS3o4b4r,在一起你们买了哪一个？  原图 ,2023-08-16 19:22,135,0,76
NeRqMyPdR,一加Ace2Pro ，猛啊  原图 ,2023-08-16 17:47,67,3,56
NeQzFjotv,颜色少了点，就两个不过c口快充头必须赞点  [组图共2张] 原图 ,2023-08-16 15:36,30,0,13
NeQeG0VCj,我倒是要看看今天这个狠不狠  原图 ,2023-08-16 14:44,22,0,11
NeQ8I3xle,我得去买个手机回来才行  原图 ,2023-08-16 14:30,26,0,18
NeQ2jvqHM,爆哥今天就把话撂这里了，管你们买的是K60至尊还是一加Ace2Pro，我们都给它做壳peace&love  ,2023-08-16 14:14,200,3,79
NePTPbYmK,紫色也不错哦😃渐隐这个纹理，好看又防刮，摸起来还防滑，爱了#大漠银月# 老爆科技的微博视频  ,2023-08-16 13:53,3,3,6
NePkf4w0X,看这个正面包裹，边框包住了，严丝合缝。还有这种包裹的紧致感，听这装机的声音，舒服了 老爆科技的微博视频  ,2023-08-16 12:25,21,8,15
NeL6Se3Tg,辣得嘴皮发麻，好吃是真的好吃，我一个不爱吃小龙虾的人都吃了好多只 老爆科技的微博视频  ,2023-08-16 01:41,20,3,2
NeKRaz98e,我觉得这个餐厅的纸巾设计的挺不错 深圳·七个烧烤·武汉大排档(翻身店) 老爆科技的微博视频  显示地图 ,2023-08-16 01:03,24,15,15
NeKM22Wcf,朋友用的居然是小米13，之前一直是用iPhone 老爆科技的微博视频  ,2023-08-16 00:50,34,10,23
NeKtW8kUz,FindX6Pro大漠银月专版渐隐壳，销量破2000了，没想到这么多用大漠的感谢感谢  [组图共2张] 原图 ,2023-08-16 00:06,42,0,20
NeKfU8daX,收工，回去路上去找朋友聊会天，翻身路有意思了  原图 ,2023-08-15 23:31,16,2,5
NeJWXByQS,小米13磨砂渐隐我们是全新设计，全新打造的模具。首先厚度上我们就做了一点变化，从波纹的0.6mm厚度，变成现在的0.8mm左右，试试这个厚度看看大家的反馈如何，不断尝试，上下求索按键也做了新调整，按起来更舒服。还有一些细微的变化，等大家收到了可以慢慢感受，再给我们一周时间...全文 ,2023-08-15 22:44,27,3,31
NeJQntP14,壳子还是很板正的，我们做的最后一款小米13私模壳子，这手机做了好多款我数一下哈，pp波纹，pp晶透波纹，亮面渐隐，tpu波纹，tpu瓦楞，撞色壳，加上这款磨砂渐隐，7款，应该没有哪个做壳子的做得有我们多。主要是小米13的用户们很给力，我们出一款买一款，这不把油门踩死使劲干都对不起大家了...全文 [组图共4张] 原图 ,2023-08-15 22:28,29,0,18
NeJwurQSm,还差一点，还得几天时间孔位有点小偏差，夹线还要再完善下  原图 ,2023-08-15 21:39,29,0,12
NeIQFubfF,出发去下一家工厂，看看小米13的渐隐搞得咋样了，摩拳擦掌好生期待  原图 ,2023-08-15 19:56,24,0,6
NeI2GmZEm,今天要走三个工厂带了公司两个小年轻来参观学习，吃点东西去下一个工厂  [组图共2张] 原图 ,2023-08-15 17:53,35,0,16
NeHFy57x5,好看又防摔 老爆科技的微博视频  ,2023-08-15 16:56,11,3,5
NeHyyAMrU,捡到两块铝合金，能换一个棒棒糖不 老爆科技的微博视频  ,2023-08-15 16:39,52,7,24
NeGps8396,只要一去工厂，我就很兴奋就像小朋友一听说要去沙滩挖沙子一样  原图 ,2023-08-15 13:44,21,0,11
NeGkghbT8,出发，去工厂 老爆科技的微博视频  ,2023-08-15 13:31,12,1,5
NeG4bngc8,这气质，很013 老爆科技的微博视频  ,2023-08-15 12:51,13,4,11
NeCdksdQY,晚安😴  原图 ,2023-08-15 03:03,28,0,8
NeBNRCcrZ,这个质感，我还没看到实物，光看视频我觉得已经很不错了 老爆科技的微博视频  ,2023-08-15 02:00,13,1,13
NeBCukb4h,这个摄像头好像又大又凸，用1英寸底了？  [组图共2张] 原图 ,2023-08-15 01:32,44,1,29
NeByngj89,我看看这里多少人会买K60至尊  ,2023-08-15 01:22,97,0,48
NeAcPAtMS,看把孩子热得 老爆科技的微博视频  ,2023-08-14 21:56,4,3,5
NeAbm3T3Q,东海航空的飞机是不舍得开空调么我去的时候珠海飞太原在飞机上热出一身汗，回来太原飞珠海，还是坐的这家航空，一样热出一身汗我以为是我的问题，我看到其他人也在拿着安全须知卡片在扇风。  ,2023-08-14 21:52,20,0,9
NeyYzqrFl,我先飞了，落地你们告诉我你们会冲哪一个手机就好了  [组图共2张] 原图 ,2023-08-14 18:48,34,0,15
NeyMkyKRj,飞机晚点只要今晚能回去就行，明天去工厂，好久没去咯  原图 ,2023-08-14 18:18,16,0,6
NeyjCfDV6,招人啦，一起来做点有意思的壳子岗位：新媒体运营协助微博、抖音、小红书等官方账号日常运营及维护工作，包括但不限于日常文案撰写编辑、评论答疑维护、素材拍摄等任职要求：1、具有一定的抗压能力，能适应高强度的新品推广节奏。2，拥有良好的网感，熟悉各社交平台的运营技巧。2、思维活...全文 原图 ,2023-08-14 17:07,42,2,37
NeygDfQzf,一波小米13Ultra渐隐晶透的晒单这款壳子真的是有手感有包裹，又透又精  [组图共3张] 原图 ,2023-08-14 17:00,21,0,16
NexKwy6yz,这次租的Model3开了三天，里程开了650公里，电费充了50块。因为要开长途，所以选择这个小车车，下次出去玩租车还是会选择Model3车费一天400，保险一天200（如果只是在城里面开保险选择50的那种放刮蹭即可）。我是在悟空上面随便选的一个。已顺利还车，服务各方面都挺好的  [组图共2张] 原图 ,2023-08-14 15:41,81,2,36
NexsP94CJ,给朋友换上闪透防摔壳后她很喜欢当着我的面夸了好几次  原图 ,2023-08-14 14:57,29,0,23
Nexj28cvZ,小米13渐隐打样的颜色是深蓝色，看起来有点黑色的感觉，这是工厂随便打的颜色，看起来好像还可以哦。我现在已经迫不及待想飞回去搞壳子了  [组图共3张] 原图 ,2023-08-14 14:33,30,0,28
NexeVaW1O,一眼心动的双色大黄蜂高颜值，强防摔，满满的踏实感 老爆科技的微博视频  ,2023-08-14 14:23,9,5,4
NewVOepY8,一加Ace2Pro，做不做暂时不确定，先把图给它画画，出来玩也没闲着的朋友们  原图 ,2023-08-14 13:36,22,1,27
NewUxB5sC,看看华子的壳体，这正面看起来就是直屏呀，nice得很，不过手机会显得比较宽  原图 ,2023-08-14 13:33,105,1,29
NerNqqKZN,走一个 老爆科技的微博视频  ,2023-08-14 00:31,17,6,5
NerL3EDmN,太原开车蛮舒服的，车似乎不多，一到十二点街上就没啥车了，红绿灯不多快速路把城区都给贯通了  ,2023-08-14 00:26,33,3,20
NerIf0yMN,来听点曲儿 太原·太原茂业天地购物中心  显示地图 原图 ,2023-08-14 00:19,12,0,3
Neru1cgIQ,找个地方吃个串，有推荐么 太原·太原古县城  显示地图 原图 ,2023-08-13 23:44,16,0,12
Nerj4d9te,戴上耳机听用iPhone14ProMax录下来的演唱会，能听到一些我在现场都没听出来的细节iPhone拍演唱会是一绝，收音效果很棒，三颗麦克风都有工作。长焦补足就更绝了，但是iPhone录视频它只启动一颗摄像头，没法随着变焦自动切  原图 ,2023-08-13 23:17,37,0,35
NeqWLl872,看看这个渐隐纹理，非常自然  [组图共2张] 原图 ,2023-08-13 22:22,51,0,37
NeqLf6LfH,杀回太原来了，这个能耗逆天 太原·太原古县城-观澜门  显示地图 原图 ,2023-08-13 21:53,27,1,18
NeqoLfq9W,难道是我的东西有误？Mate60Pro居然是2D屏幕  ,2023-08-13 20:58,318,4,108
NeoKY9r3L,应县木塔，天下奇观，精美绝伦，巧夺天工。大家看看这个视频感受一下，震撼。实际上木塔很大，站在它下面就能感受到它的震撼。全木，卯榫结构，斗拱都用了几十种，屹立千年，魅力依然不减。木结构规模之大，高度之高，结构之复杂，工艺之精美，全世界就此一塔  ,2023-08-13 16:47,43,0,13
NeoKz1mtb,看看这狮子，应该有几百岁了。塔立柱，凑近一问，木香扑面  [组图共3张] 原图 ,2023-08-13 16:46,36,0,6
NeottoeXA,应县斜塔，我来了  [组图共4张] 原图 ,2023-08-13 16:04,87,5,28
Neo95wMw1,路过服务区，歇一会，刚好补点电，这服务区居然有8个快充桩，这一点做得比珠三角的服务区都要好 朔州·山阴  显示地图 [组图共3张] 原图 ,2023-08-13 15:14,50,0,34
NenSveas3,路过雁门关，确实有点像大雁，两边都是山就像是大雁展翅，中间峡谷平原  原图 ,2023-08-13 14:33,17,0,3
NenRZmENv,小米13 超薄渐隐，这次做的是0.8mm厚度，下个星期我去工厂看能不能把它搞定吧  原图 ,2023-08-13 14:32,48,1,34
Nenyo2ogQ,#周传雄念念不忘巡回演唱会##周传雄[超话]# 好像都发完了，最后一首，记事本[哈哈] 老爆科技的微博视频  ,2023-08-13 13:43,17,3,3
NenwafTDI,#周传雄念念不忘巡回演唱会##周传雄[超话]# 樱吹雪，喜欢么[打call] 老爆科技的微博视频  ,2023-08-13 13:38,9,2,2
Nenv3r2ZI,#周传雄念念不忘巡回演唱会##周传雄[超话]# 《出卖》，这首歌好像是给那英写的，挺好听的一首苦情歌[允悲]昨晚出现了一点小意外，音响爆音，但还是稳定发挥 老爆科技的微博视频  ,2023-08-13 13:35,14,3,7
NenuU0ZOs,#周传雄念念不忘巡回演唱会##周传雄[超话]# 《滴滴滴滴》，这首歌听多几次后发现很喜欢[嘻嘻] 老爆科技的微博视频  ,2023-08-13 13:35,6,0,1
NensJe2o1,这次租的Model3已经开了250公里左右了，必须给它开够五百公里开model3我就很开心，有点像是开卡丁车，以后可能会入一个Model3改款  原图 ,2023-08-13 13:29,18,0,17
Nenjvrjpp,#周传雄念念不忘巡回演唱会##周传雄[超话]# 蓝色土耳其[打call] 老爆科技的微博视频  ,2023-08-13 13:07,17,3,0
NenidD97d,#周传雄念念不忘巡回演唱会##周传雄[超话]# 你们想听的黄昏来了[嘻嘻] 老爆科技的微博视频  ,2023-08-13 13:04,26,8,3
NenfNdStt,#周传雄念念不忘巡回演唱会##周传雄[超话]# 小刚老师跟大家闲聊片段[嘻嘻]这次演唱会定制了一个新话筒，然后给它取了个名字 老爆科技的微博视频  ,2023-08-13 12:58,8,4,0
NendGo3ZL,#周传雄念念不忘巡回演唱会##周传雄[超话]# 接着发小刚的歌[笑cry]寂寞沙洲冷 老爆科技的微博视频  ,2023-08-13 12:52,8,2,4
Nen99mbMu,吃点东西就直奔应县木塔，这次来山西就是为了看它 原平  显示地图 ,2023-08-13 12:41,15,0,5
NeiNxEF2L,#周传雄念念不忘巡回演唱会##周传雄[超话]# 《冬天的秘密》 老爆科技的微博视频  ,2023-08-13 01:37,34,7,4
NeiNx5sxx,#周传雄念念不忘巡回演唱会##周传雄[超话]# 《我的心太乱》 老爆科技的微博视频  ,2023-08-13 01:37,10,9,1
NeiLSydBS,#周传雄念念不忘巡回演唱会##周传雄[超话]#《 有没有一首歌，会让你想起我》 老爆科技的微博视频  ,2023-08-13 01:33,19,11,4
NeiklaZoZ,#周传雄念念不忘巡回演唱会##周传雄[超话]# 关不上的窗，这首歌有点难唱的，但还是很稳，享受[嘻嘻] 老爆科技的微博视频  ,2023-08-13 00:25,34,7,8
NeijwnDXx,#周传雄念念不忘巡回演唱会# 太原站，男人海洋+给你的歌#周传雄[超话]# 老爆科技的微博视频  ,2023-08-13 00:23,26,10,2
NeiiZeFfs,#周传雄念念不忘巡回演唱会##周传雄[超话]# 弱水三千。 老爆科技的微博视频  ,2023-08-13 00:22,13,11,0
NehTSAvYz,#周传雄念念不忘巡回演唱会##周传雄[超话]# 青花[打call] 老爆科技的微博视频  ,2023-08-12 23:20,46,8,9
NehRBo65F,#周传雄念念不忘巡回演唱会# 太原站好像新唱了一首，樱吹雪#周传雄[超话]# 老爆科技的微博视频  ,2023-08-12 23:14,18,4,4
NehQMcy3l,#周传雄念念不忘巡回演唱会##周传雄[超话]# 青花[打call] 老爆科技的微博视频  ,2023-08-12 23:12,23,7,7
NehNMDjeq,朋友们，这视频有点大哦，上传了两首：青花和樱吹雪。不知道啥时候传完加审核完  原图 ,2023-08-12 23:05,11,0,5
NehBpwoTD,周传雄念念不忘太原场，，开场+花香 老爆科技的微博视频  ,2023-08-12 22:34,103,22,19
NehsHEvNw,#周传雄念念不忘巡回演唱会# 视频拍了很多，你们想听哪一首我先传#周传雄[超话]#  [组图共2张] 原图 ,2023-08-12 22:13,57,2,30
Negse5zEu,麒麟臂  原图 ,2023-08-12 19:39,35,0,7
Negoh7M4y,这次选了个正对舞台但是又有点远的地方，今晚会多录几段4K HDR视频小刚周传雄的歌迷朋友们晚点上视频  原图 ,2023-08-12 19:29,52,0,11
Nego0idg5,周传雄念念不忘太原，我来了 老爆科技的微博视频  ,2023-08-12 19:29,47,7,8
Neg6yvqwW,正面一线过听筒隐藏设计，完整一体背部纯平，精细得不能再细的精孔。 老爆科技的微博视频  ,2023-08-12 18:46,23,25,7
Neg0cjfsn,太原的新能源车蛮多的，公共停车场新能源停车免费这个就很香了，刚刚在晋祠停了几个小时一毛钱都不用  ,2023-08-12 18:30,10,0,18
NefDWns6Z,这哪家魅族专卖店，场面好热闹，#领克08进驻魅族店#  了后人流量相比之前应该会多不少，看车，体验Flyme Auto，体验魅族手机与车子的联动，不错不错  原图 ,2023-08-12 17:35,18,0,7
Nefsx1kHk,渐隐瓷白，好看#小米13Ultra#  [组图共2张] 原图 ,2023-08-12 17:07,34,1,19
Nef2Td6XD,被晋祠里面的建筑、牌匾、古树震撼到我了，静静感受这穿越千年的岁月感，历史感，美学感，建筑技艺，为什么会有震撼的感觉可能还是这里面的东西它感到很真实，没有过度的人为修缮。看看到柱子上的几条木雕龙被风雨侵蚀的模样，看看牌匾题字颜色剥落后的朴素感，看看钟上斑驳得只能依稀可辨文字，看看...全文 [组图共17张] 原图 ,2023-08-12 16:04,31,2,11
NeeNSnUPG,晋祠，我来了  原图 ,2023-08-12 15:27,30,0,4
NeeMrtuQa,Ace2Pro和K60至尊，干哪一个  ,2023-08-12 15:23,533,4,258
NeeuW80ci,前面这姑娘穿的是马面裙么  原图 ,2023-08-12 14:40,37,0,5
Nee5dnSsT,出游、出差必备神器，主打一个小巧精致又便携  [组图共2张] 原图 ,2023-08-12 13:37,36,1,15
Nee2isWMS,昨晚小搞老师带我吃得太好了，今天吃点清淡的。魏家凉皮，这俩18块，性价比还不错呀，谁说太原消费很高的晚上住的长风街那家丽枫三百来块，珠海的丽枫一晚都要四五百  [组图共2张] 原图 ,2023-08-12 13:30,20,0,15
NedVuhY7D,我大胆猜测苹果绝对不会在c口这里做这种阶梯式的拉丝效果  原图 ,2023-08-12 13:13,1066,12,165
NedHJdZdm,小米13 渐隐磨砂，终于试模了不过还需要点时间，再改善改善  原图 ,2023-08-12 12:39,33,0,20
Ne9eR9uLv,晚安  原图 ,2023-08-12 01:17,27,0,4
Ne97ZAyqx,明天去晋祠，去感受来自东方的美学  原图 ,2023-08-12 01:00,36,0,14
Ne8HHnZjk,MIX4上涡轮镜头设计元素回归了  原图 ,2023-08-11 23:55,250,2,42
Ne8yBDg21,太原夜晚太凉爽了，开车回酒店的时候我就开着车窗吹下风，开的过程中我听到车子后备箱位置有什么东西震得响，一开始没在意，但是细想一下车后备箱没放啥东西呀，我大概就猜到了可能是Model3轮毂盖的问题了，因为前阵子同事的Model3轮毂盖过积水就被冲掉俩这要是掉了岂不是得赔，毕竟是租的车。...全文 原图 ,2023-08-11 23:33,68,8,18
Ne7IAjrHH,美好的夜晚 老爆科技的微博视频  ,2023-08-11 21:25,23,4,5
Ne7ysDAQ4,太原晚上太凉爽了，太舒服了吧  [组图共2张] 原图 ,2023-08-11 21:00,98,0,46
Ne7rBqTWu,大黄蜂，防摔好卫士1.55mm厚的PC背板，2.4mm的TPU+TPE边框，给手机保护的妥妥的。注意看边框这一圈黄色的TPE防摔条，它不仅加强了保护性，而且显得更有个性更好看了它上面有一些小小的纹路，软软的摸起来很舒服，拿在手上能感觉到，防滑的效果非常好，很不错的一个设计  [组图共4张] 原图 ,2023-08-11 20:43,16,0,4
Ne7lLxHI9,可以轻松立起来，重量分配很匀称，没有头重脚轻，Nice 老爆科技的微博视频  ,2023-08-11 20:28,26,5,9
Ne74OrDRr,这应该可以叫做北方糖水？挺好喝的  原图 ,2023-08-11 19:47,43,0,29
Ne6FipZrE,特产安排上了  原图 ,2023-08-11 18:44,27,0,11
Ne6CahLgX,精打细算的增程车主，吃个面的时间都要插一下  原图 ,2023-08-11 18:36,18,2,12
Ne6sfluBO,搞老师带我去吃面，nice太原今天的天气有点阴沉，这种感觉特别像成都，原来这俩城市的海拔差不多，这天气蛮舒服  [组图共2张] 原图 ,2023-08-11 18:12,20,1,9
Ne6cepPLr,调整了一下，发现横屏更适合。磁吸气囊卡空调出风口，就这么导航凑合用用还不错 老爆科技的微博视频  ,2023-08-11 17:32,16,2,3
Ne5YseiOw,这个model3好像软件好像有点老，连上手机WiFi给它更新一波再说，一看到有固件就忍不住要更新，玩手机遗留下来的老毛病  原图 ,2023-08-11 16:58,32,0,6
Ne5S83Xp6,大意了，忘了带一个磁吸支架，只能这样凑合用用我反正拒绝使用特斯拉导航 老爆科技的微博视频  ,2023-08-11 16:43,8,1,3
Ne5O5t8RZ,第一次租车，希望没有什么坑车已经取到了，用三天，车价400一天，保障费用200一天，保障选的最高的，最低的有50一天。这三天准备要跑好几个地方，今晚去平遥，明天回太原，后天去应县，然后再回太原  [组图共3张] 原图 ,2023-08-11 16:33,123,4,80
Ne5KCFTmc,小米13撞色壳，极简风格，好看  [组图共4张] 原图 ,2023-08-11 16:24,10,0,17
Ne5yNfdQQ,第一次来太原，有什么需要注意的么  原图 ,2023-08-11 15:55,25,1,34
Ne5kQo9Ry,小米13Ultra的机甲防摔壳，定制的石头灰和深黑，石头灰简约耐看，深黑耐脏。1.6mm的厚度，32克左右的重量，主打一个厚实防摔 老爆科技的微博视频  ,2023-08-11 15:21,7,2,1
Ne56pAPN8,我想透明壳永远不会过时，一直会有一小部分人喜欢小米13Ultra开模定做的渐隐晶透：高透，但不发黄；亮面材质，不干不滑的；壳子很轻不到11克，0.8mm左右的厚度，手感极佳，同时兼顾了一点保护性 老爆科技的微博视频  ,2023-08-11 14:45,21,2,12
Ne4M7ajQS,花了一点小心思的设计，就是摄像头圈这一圈小小刻度，让壳子看起来更有层次感了 老爆科技的微博视频  ,2023-08-11 13:55,10,2,8
Ne4sOF1Xy,壳子是有点脏，但脏得好看又很有个性😂#iPhone14pro#  原图 ,2023-08-11 13:07,24,0,21
Ne4aSbPCX,磁吸自拍杆，我带上来，明天晚上就看能不能发挥它的优势  原图 ,2023-08-11 12:23,18,0,12
Ne4avokJN,小小的磁环，却有着强劲的磁吸力，往手机壳上一贴，秒变磁吸壳它非常薄，贴壳子上不碍手，超小，看起来不显粗笨，而且磁力还很强。这也是我们开模定做的产品，一直卖得很不错  [组图共3张] 原图 ,2023-08-11 12:22,20,0,19
Ne46L7WBg,正视图有点像愤怒的河豚或小鸟  原图 ,2023-08-11 12:13,10,0,3
Ne42z4SY8,这车子的腰似乎有点胖可能是腰线太平直了  原图 ,2023-08-11 12:03,25,1,20
Ne04b2QzN,今晚免不了一场恶战  原图 ,2023-08-11 01:56,32,0,12
NdYh6DnJ2,看了下G6真车，紧凑型SUV的感觉，前脸还行，屁股我不太喜欢。内饰也算简洁，座椅坐着也蛮舒服，方向盘我觉得比P7i的要好看。800v高压和辅助驾驶加上价格还是蛮让人心动的，我给小伙伴安利一下看看  [组图共3张] 原图 ,2023-08-10 21:22,68,1,52
NdXw4lkyQ,朋友们，iPhone14PM的双色大黄蜂补货了防摔战士  [组图共3张] 原图 ,2023-08-10 19:26,32,0,8
NdXpK2aQW,晚霞绝美  原图 ,2023-08-10 19:11,28,0,7
NdXcji2kn,给朋友们统统把膜换了，AR膜安排一口气贴了6台机，无一翻车，我贴膜不喜欢用神器，喜欢手指精准把控微调的感觉  原图 ,2023-08-10 18:38,23,0,18
NdWUubUwX,那么多壳子，朋友就看上这几款女孩子还是喜欢透明的壳子  ,2023-08-10 17:54,14,1,12
NdWM3mK68,感受到壳子的轻了么#小米13Ultra# 老爆科技的微博视频  ,2023-08-10 17:33,11,0,6
NdWv2f77x,朋友聚会，我把大家手机都收起来了看看他们用的什么壳什么膜，其中两口子用的是我们的三合壳，用了半年多了，全是岁月的痕迹。老婆用的14Pro，老公用的13PM还有两口子，老公用的14P，老婆14PM。 老爆科技的微博视频  ,2023-08-10 16:51,15,0,9
NdWtMtVme,每次出去玩耍，只要看到路上有人拿自拍杆，我都要偷摸看一下是夹子的还是磁吸的磁吸自拍杆，蓝牙一连，手机往上一吸，搞定，横拍竖拍都可以，轻轻松松单手取放，免去了繁琐的夹手机环节磁吸头用的是强力真磁，磁吸力杠杠的，吸上去很稳，不用担心手机掉落，只要不去爆力甩，正常使用完全...全文 [组图共6张] 原图 ,2023-08-10 16:48,11,0,4
NdWbIfb8t,Nice 老爆科技的微博视频  ,2023-08-10 16:03,10,3,5
NdVTPlN4P,013，够精，够简，够直 老爆科技的微博视频  ,2023-08-10 15:19,22,7,16
NdVrj7jnn,现在还是有很多朋友陆陆续续在买小米13，你说小米14还会有13这股火爆劲儿吗？  [组图共2张] 原图 ,2023-08-10 14:09,124,2,72
NdVcocKR6,小米13Ultra轻楞这款壳子很多朋友选雪白，这个配色确实漂亮，白的可人，难怪这么多人喜欢除了颜值，极致轻薄的好手感才是重点，厚度仅0.6毫米，加上磁吸重量才11克。磁吸款内置真磁，磁吸力杠杠的PP材质，不用担心发黄，可以白很久  [组图共6张] 原图 ,2023-08-10 13:32,14,0,7
NdUKAkSoH,12号去太原，见见老友，顺便去看周传雄念念不忘演唱会这次我会带上磁吸自拍杆去，好好录几段位置选的是舞台对面较远的地方，看看听起来会不会效果更好些。  原图 ,2023-08-10 12:24,38,2,22
NdUEH1MmN,2023周传雄念念不忘演唱会_0729深圳，4K HDR。上次演唱会拍的几段视频，有歌友非常喜欢，一直问我要原视频，我就叫小伙伴上传到网盘了。喜欢的朋友自取，看评论区拿地址。版权归周传雄先生所有，如有侵权，会立即删除  原图 ,2023-08-10 12:09,22,2,7
NdUqEcMWP,牛啊，折叠屏越做越轻薄看来#小米自研龙骨转轴#挺不错的，可靠性提升的同时，还缩小了转轴体积，这在寸土寸金的折叠屏当中太有必要性了，也得益于此，才能在厚度上表现的更好，另外，这个悬停功能终于来了，45°-135°的角度应该是目前角度最大的折叠屏了吧？#雷军年度演讲#  原图 ,2023-08-10 11:35,21,0,7
NdUoF0OkU,FindX6Pro，我们既做了玻璃专版的渐隐，也做了大漠专版。虽然看上去壳子差不多，但是是两个完全独立的模具都完满交付，而且口碑不错，销量也可以，那么咱们FindX7Pro接着干  ,2023-08-10 11:30,20,1,17
NdUlHuwOg,最近新上的闪透防摔壳，iPhone14P/14pm/13p/13pm都有。颜值非常能打，做工出色，保护性极强。缺点是有点粘指纹，比较厚重  [组图共5张] 原图 ,2023-08-10 11:22,19,1,21
NdRvcjSpv,继续小野一下  原图 ,2023-08-10 04:08,24,0,3
NdPMN7jwi,小20真的很耐看  原图 ,2023-08-09 23:45,42,0,15
NdP1sCxNj,有朋自远方来，情侣路走一波。珠海这个暑假人太多了，成了网红城市，也蛮好的，只要有人来，城市就活了 老爆科技的微博视频  ,2023-08-09 21:49,20,0,9
NdOJmhyiz,有事没事把玩一下，听这嘀嗒嘀嗒的响声，真解压这个小机械臂旋转磁吸支架，铝合金材质，看着就很精致，当个摆件也不错哦底座很稳。搭配超薄磁吸头或者时钟图案磁吸头，磁力超强的，手机往上咔哒一吸就稳了。大一点的吸个mini6不成问题，很稳 老爆科技的微博视频  ,2023-08-09 21:04,15,0,8
NdOek5azR,正在跟这台传奇手机iPhone13Pro银色泡水机机主吃饭，我又摸了一下，壳子还是昨晚落水那个壳子，这壳子我一握就想摔手机，这个厚实感太真实了昨晚小伙伴潜水下去捡起来的那一刻，就好像他夺冠了一样，高高举起  ,2023-08-09 19:48,26,1,12
NdNyGCHQP,带上小伙伴们来一起小野一下  [组图共3张] 原图 ,2023-08-09 18:05,23,0,16
